id,tempo,genre,duration_ms,energy,loudness,acousticness,album_name,macro_genre,instrumentalness,liveness,artists,popularity,speechiness,danceability,mode,valence,name,key
00UZySJXRYQgnOrlzluIIm,135.976,funk,188920.0,0.894,-3.379,0.111,O Destino (Bonus Track Version),Jazz/Blues,0.0,0.0333,Lucas Lucco,46.0,0.0395,0.769,1.0,0.936,"Vai Vendo - Versão ""O Destino""",0.0
00UoBmyOfYNPbiQUKWu07R,80.225,goth,221636.0,0.66,-5.805,0.187,Villkorslös,Alternative,0.0,0.136,Vic Vem;Parham,23.0,0.406,0.669,0.0,0.371,Passagerare,10.0
00UpV14MDfk4CvrMbFvqji,128.025,edm,298125.0,0.832,-5.525,0.00939,Atlantic Records Miami 2014,Electronic,0.00305,0.115,Sevyn Streeter,0.0,0.0478,0.627,0.0,0.216,It Won't Stop (feat. Chris Brown) - Julian Calor Remix,6.0
00VxUWUIKIY3DphqHzZjK5,104.933,malay,348040.0,0.852,-6.608,0.593,Neerae 5,World,5.74e-06,0.975,Gersson Edinbaro,18.0,0.246,0.576,1.0,0.907,With My Hands Lifted High,9.0
00WE3UYEVNMsR5xc10L1bE,86.671,latin,256800.0,0.757,-5.554,0.0165,Give You Everything,Latin,1.71e-05,0.0967,Rachel Mason,41.0,0.0421,0.234,1.0,0.131,Give You Everything,0.0
00WIXhVVhswHuS6dlkScuw,168.015,pop,150714.0,0.908,-3.883,0.00297,Hot,Pop,1.61e-06,0.12,Confetti,51.0,0.107,0.607,1.0,0.664,Hot,7.0
00X2yv2vrtritPt2CZnUTZ,82.028,r&b,190067.0,0.7,-7.649,0.491,Dans la légende,Hip-Hop/R&B,0.0,0.108,PNL,62.0,0.108,0.784,0.0,0.769,Bené,7.0
00X8QXyQ4QAkcpeGzcg5bC,95.008,synth-pop,265626.0,0.645,-10.232,0.0216,Orchesography,Pop,0.105,0.0771,Wang Chung,37.0,0.0432,0.662,1.0,0.458,Space Junk,7.0
00Xf7wRRRAnCeghgsv7beW,134.997,death-metal,250247.0,0.992,-4.422,8.52e-05,The Level Above Human,Metal,9.3e-05,0.309,Ingested,21.0,0.122,0.5,1.0,0.153,Misery Leech,9.0
00XqffdqeCoKStAvgGnR6Y,139.309,iranian,363473.0,0.312,-10.954,0.151,Dreaming,World,0.954,0.0852,Crows in the Rain,1.0,0.0462,0.142,0.0,0.077,Dreaming,10.0
00XqpAvp16qJ27mCTKFmYA,140.012,trance,168428.0,0.944,-6.394,3.05e-05,"Syncopy Radio Edits, Vol. 2",Electronic,0.221,0.0408,NG Rezonance,29.0,0.0503,0.665,0.0,0.508,Life - Radio Edit,10.0
00XuSVTS9KiAZzgaQJiEGZ,153.71,blues,431306.0,0.5,-8.118,0.271,Nobody's Fault by Mine,Jazz/Blues,1.6e-05,0.0902,Ronnie Lovejoy,31.0,0.033,0.743,0.0,0.666,Sho Wasn't Me,4.0
00Y9r5SfbDdEjJhNg7laQr,107.011,german,252200.0,0.651,-8.741,0.00799,Top Gun - Motion Picture Soundtrack (Special Expanded Edition),Regional,0.618,0.31,Harold Faltermeyer;Steve Stevens,62.0,0.0406,0.423,1.0,0.14,"Top Gun Anthem - From ""Top Gun"" Original Soundtrack",0.0
00YAhmYqomnoWd7ogDUtXU,154.287,rap,219888.0,0.819,-3.834,0.141,I'm Back,Hip-Hop/R&B,0.0,0.325,T.I.,0.0,0.317,0.581,0.0,0.561,I'm Back,4.0
00YTxvwAzd8SfrXdBQU1yZ,74.969,iranian,1482242.0,0.447,-16.201,0.921,Lalai,World,0.142,0.113,Ali Ostovar;Hani Mojtahedy;Shahram Mohamadi,1.0,0.105,0.148,1.0,0.0678,Lalai,5.0
00YU94LCvdDLplDmXCu9UO,183.975,drum-and-bass,239667.0,0.818,-6.218,9.19e-05,Brand New Machine (Deluxe Version),Electronic,0.00467,0.426,Chase & Status;Skrillex,39.0,0.0596,0.519,1.0,0.544,International - Skrillex Remix,1.0
00YeYHw6zhoy1y7EPTgIkj,112.017,pop,280640.0,0.599,-8.687,0.402,Shine (Kygo Remix),Pop,0.000572,0.243,Benjamin Francis Leftwich,48.0,0.138,0.703,1.0,0.312,Shine - Kygo Remix,4.0
00Ys2R4wKqpKbGMgpZBirL,100.403,afrobeat,237026.0,0.973,-6.378,0.0637,Press On,World,0.682,0.0851,Lack Of Afro,20.0,0.0555,0.611,0.0,0.898,Rusty,8.0
00YwP3wJWiG8IxAA7OS9lo,147.881,indian,319946.0,0.419,-7.661,0.771,Doorbiney Chokh Rakhbona,World,0.0,0.28,Anupam Roy,47.0,0.0385,0.566,1.0,0.186,Amake Amar Moto Thakte Dao,7.0
00Z0GIRi0l7WqQnQJCo5S2,166.31,pop,196160.0,0.708,-4.046,0.0226,Don't Let It Break Your Heart,Pop,0.0,0.0873,Louis Tomlinson,75.0,0.0672,0.362,1.0,0.513,Don't Let It Break Your Heart - Single Edit,10.0
00ZYYvMBC1Rs4nl0Y0suN1,125.671,country,226516.0,0.326,-8.129,0.837,Christmas Country Songs 2022,Folk/Country,0.107,0.099,Josh Turner,0.0,0.0308,0.598,1.0,0.182,Soldier's Gift,11.0
00Zr0lkDueJHXnKjbU2Aro,101.985,children,110296.0,0.419,-10.472,0.106,The Wheels on the Bus & More Nursery Rhymes,Kids,0.00125,0.117,Zouzounia,43.0,0.0328,0.846,1.0,0.404,ABC - The Alphabet Song,2.0
00ZyHdRmAxhS8iswmEqCTn,154.161,hardstyle,158993.0,0.966,-4.446,0.00267,To The Ones,Electronic,0.000152,0.37,Sub Sonik;KIMM,21.0,0.0684,0.422,1.0,0.234,To The Ones,4.0
00ZyULMuJ9Jn4mUnlnMdin,85.671,comedy,229665.0,0.739,-13.15,0.898,Live at Webster Hall,Spoken,0.0,0.77,Big Jay Oakerson,21.0,0.947,0.477,1.0,0.481,Lazy (It Runs in the Family),2.0
00a5Fzao5KLmrJ68NJUYGF,161.987,malay,158518.0,0.627,-5.94,0.743,Nalla Nale,World,0.0,0.198,Fejo,21.0,0.151,0.494,0.0,0.185,Nalla Nale,6.0
00aSDBuUmwNS4KsaqremLb,94.963,spanish,203737.0,0.822,-4.681,0.124,Carrete con besties,Regional,0.0,0.234,Antonio José;Cali Y El Dandee,0.0,0.0704,0.73,1.0,0.618,Tú Me Obligaste,0.0
00b0xXXPbLvZkMa7JcJ2RT,145.017,hardstyle,162206.0,0.911,-4.209,0.00173,Weekend Weg,Electronic,1.92e-06,0.0767,Buren Van De Brandweer,28.0,0.128,0.778,1.0,0.883,Weekend Weg,11.0
00bOo6r6YhVnxzDu4JhCWX,122.017,folk,257831.0,0.441,-9.205,0.85,Bajrangi Bhaijaan,Folk/Country,0.000159,0.116,Papon,42.0,0.0315,0.473,1.0,0.265,Tu Jo Mila (Reprise),10.0
00bc7A2CLjp40XNd6ZPZNa,143.994,pop,211547.0,0.763,-4.176,0.0298,THE 4CE,Pop,1.9e-05,0.652,RUN THE FLOOR,21.0,0.0626,0.763,0.0,0.953,JAM fo'freedom (SASUKE Remix),10.0
00btR3u8FwO3Ip97Az3nZM,173.996,drum-and-bass,267793.0,0.903,-3.801,6.06e-06,Drum & Bass Summer Slammers: 2012 Sampler,Electronic,0.796,0.0805,Metrik,16.0,0.0506,0.409,1.0,0.561,Engine Room,1.0
00cCBPlCmZfnOM49RKOl88,96.989,malay,285093.0,0.705,-10.754,0.0938,Nala Dhamayanthi,World,6.55e-05,0.0767,Sujatha;Sriram Parthasarathy;Saijanani,21.0,0.0585,0.786,1.0,0.457,Thirumaangalya Dharunam,0.0
00cOxhAsTPnrbwuc6pBh0h,100.009,malay,191647.0,0.848,-5.092,0.0128,California Dreaming,World,0.0,0.168,Beat The System,24.0,0.0374,0.707,1.0,0.497,California Dreaming,0.0
00cWy7HXgoJlXWR718s70W,125.012,edm,236160.0,0.736,-7.972,0.0378,We Are What We Are (feat. Billy Bros Orchestra),Electronic,0.54,0.0783,Bart & Baker,37.0,0.0762,0.843,1.0,0.66,We Are What We Are (feat. Billy Bros Orchestra) [Radio Edit],6.0
00cqd6ZsSkLZqGMlQCR0Zo,118.593,r&b,243067.0,0.378,-5.819,0.689,CeeLo's Magic Moment,Hip-Hop/R&B,0.0,0.0664,CeeLo Green,41.0,0.0341,0.425,0.0,0.405,Baby It's Cold Outside (feat. Christina Aguilera),5.0
00e5UrNnUkBSKOPRUew6bG,83.916,rap,272067.0,0.583,-9.459,0.0252,Wicked Wayz,Hip-Hop/R&B,0.0,0.122,Mr. Mike,28.0,0.253,0.695,1.0,0.292,Stop Lying,5.0
00emjlCv9azBN0fzuuyLqy,130.018,pop,193160.0,0.887,-1.993,0.037,KARD 2nd Digital Single ‘Dumb Litty’,Pop,0.0,0.138,KARD,65.0,0.0409,0.76,1.0,0.24,Dumb Litty,9.0
00f9VGHfQhAHMCQ2bSjg3D,147.764,r&b,224720.0,0.639,-6.157,0.28,Chapters,Hip-Hop/R&B,0.0,0.0975,James TW,70.0,0.055,0.496,1.0,0.305,Soldier,6.0
00frrtnFga2Bz2s06EazHw,149.013,hardstyle,486083.0,0.96,-5.212,0.00381,The Color Of The Harder Styles (Part 3),Electronic,0.472,0.321,Showtek,22.0,0.0991,0.632,1.0,0.437,World Is Mine,9.0
00fzPML4lrNag28OPzsB93,144.533,mpb,282891.0,0.225,-14.937,0.957,Acústico Jota Quest,Latin,0.000249,0.661,Jota Quest,51.0,0.0384,0.343,0.0,0.101,O Vento - Acústico,1.0
00hPnVmMynXSUIeIXapFZE,81.468,afrobeat,117733.0,0.451,-9.922,0.368,The Keyboard King at Studio One,World,0.396,0.124,Jackie Mittoo,22.0,0.0544,0.752,0.0,0.886,Reggae Rock,5.0
00hTMcTeaaMtjBCV30yAm9,107.023,salsa,253506.0,0.667,-9.01,0.779,Felices Pascuas,Latin,0.000867,0.0419,"Bobby Cruz;Ricardo ""Richie"" Ray",27.0,0.115,0.638,1.0,0.9,Aguinaldo Navideño,7.0
00hTw7P6jPUio5Qgojw38w,169.038,emo,200600.0,0.616,-6.11,0.377,Wild & Free (Deluxe),Alternative,5.85e-06,0.11,A Rocket To The Moon,44.0,0.0288,0.521,1.0,0.469,Wherever You Go,6.0
00hdjyXt6MohKnCyDmhxOL,117.009,latin,188213.0,0.882,-5.589,0.114,Una Vaina Loca,Latin,7.98e-05,0.062,Fuego,1.0,0.0361,0.794,1.0,0.642,Una Vaina Loca,1.0
00hjQ7CtDG56cIJP0iNupY,79.397,disney,284173.0,0.26,-14.388,0.84,The Little Mermaid (Original Motion Picture Soundtrack/Japanese Dubbed Version),Soundtrack,9.73e-05,0.264,Kumiko Mori,28.0,0.0367,0.287,1.0,0.303,Poor Unfortunate Souls - Japanese Version,0.0
00i0O74dXdaKKdCrqHnfXm,142.006,latin,211680.0,0.903,-2.955,0.0344,A Quien Quiera Escuchar (Deluxe Edition),Latin,0.0,0.183,Ricky Martin,69.0,0.0658,0.725,1.0,0.946,La Mordidita,0.0
00iwQgjIgoGO94BRBDyClo,139.885,chill,195000.0,0.222,-21.624,0.86,Falling,Ambient/Chill,0.84,0.106,Kudasaibeats,56.0,0.0418,0.785,1.0,0.327,The Girl I Haven't Met,8.0
00j7NgyKytDYlBEpIv4QPQ,185.156,emo,301673.0,0.574,-7.327,0.0829,Panda MTV Unplugged (Live),Alternative,0.0,0.962,PXNDX,35.0,0.0302,0.329,1.0,0.459,Monstruo Comeastronautas - MTV Unplugged,7.0
00k6JaeZZxi2OgRReZUn3P,173.981,drum-and-bass,310444.0,0.881,-4.131,7.79e-05,All The Shimmering Things,Electronic,0.861,0.322,Keeno,20.0,0.0402,0.439,1.0,0.056,Tree Houses,1.0
00kVj18BmiLmiB8PUJWZ4G,85.273,pagode,360815.0,0.684,-7.631,0.654,"Belo In Concert (Espaço das Américas), Ep. 03 [Ao Vivo]",Latin,1.69e-06,0.857,Belo,52.0,0.0433,0.446,1.0,0.676,Supera / Luz das Estrelas / Ainda É Cedo pra Dizer Bye Bye / Desafio - Ao Vivo,2.0
00kWP7HRLE3c0uI3W6DISD,84.953,kids,193411.0,0.804,-4.101,0.289,Tha Cheat Code Reloaded,Kids,0.0,0.11,That Girl Lay Lay,24.0,0.0671,0.756,1.0,0.849,Be The King,2.0
00kZX8Ne9wNJoChq7KzEpg,129.084,j-rock,215026.0,0.669,-7.687,0.00319,ONLY ONE (50th Anniversary Remastered),Rock,6.24e-06,0.17,Eikichi Yazawa,32.0,0.0337,0.682,0.0,0.362,ONLY ONE - Remastered 2022,4.0
00kdRLdYyxzWqCDylzZplh,170.109,hardstyle,273529.0,0.945,-2.901,0.0156,Going Down,Electronic,5.23e-05,0.0867,Nick Novity;D-Ceptor,28.0,0.18,0.536,1.0,0.458,Going Down,0.0
00ksbuvA6JJ49pthpV1ZRI,134.023,disco,241659.0,0.937,-5.601,0.0618,Lubię jeansy (Radio Edit),Electronic,0.0,0.338,Veegas,29.0,0.0694,0.787,1.0,0.93,Lubię jeansy - Radio Edit,11.0
00kxmCrREn08uWfQnIx7Lv,126.121,edm,174446.0,0.831,-4.382,0.13,Young God,Electronic,2.93e-05,0.225,Jonas Aden,1.0,0.226,0.662,0.0,0.379,Young God,5.0
00lNx0OcTJrS3MKHcB80HY,124.007,pop,213947.0,0.669,-6.054,0.163,You Don't Know Me,Pop,0.0,0.185,Jax Jones,14.0,0.138,0.876,0.0,0.682,You Don't Know Me - Radio Edit,11.0
00mO8JKk2wQ7VqdPcY1r4O,102.02,synth-pop,208805.0,0.408,-10.705,0.0796,Tako Tsubo,Pop,0.158,0.218,L'Impératrice,58.0,0.0868,0.915,0.0,0.6,Peur des filles,1.0
00mZFEvLTlNQhMUazb6xYg,85.225,rap,171886.0,0.717,-8.305,0.728,Sunday Holiday,Hip-Hop/R&B,0.0,0.167,YL,38.0,0.222,0.479,1.0,0.798,Silent Prayer,10.0
00mfpZJuEKEUOtzaLwyemV,121.144,bluegrass,160240.0,0.681,-9.474,0.577,Ronnie Bowman,Folk/Country,0.0504,0.0847,Ronnie Bowman,22.0,0.0359,0.599,1.0,0.863,Looking For A Reason,9.0
00mgT6B4SaiN2KpCw8lrrE,187.994,j-idol,184013.0,0.939,-2.497,0.0274,ONOMIMONO,Regional,0.561,0.113,PASSEPIED,19.0,0.127,0.428,1.0,0.443,脳内戦争,4.0
00nhNSSHhGVbd0h01FCkFc,124.268,comedy,263201.0,0.923,-4.961,0.661,The Stench of Failure,Spoken,0.0,0.925,Artie Lange,23.0,0.86,0.611,0.0,0.555,My Rehab Counselor,6.0
00nmZvZRyzQiYe2tAcDDUb,87.477,hardcore,216666.0,0.897,-4.052,7.51e-06,i'mperfect,Metal,0.151,0.0676,Ling tosite sigure,51.0,0.0702,0.373,1.0,0.369,abnormalize,10.0
00nrx6fvoi2U0ojp5Jc5a6,174.022,drum-and-bass,331048.0,0.957,-4.367,0.0215,Introversion,Electronic,0.434,0.37,Indivision,20.0,0.0385,0.376,1.0,0.425,Introversion,1.0
00nsjCr5DOE66aoBRsiOCd,119.258,synth-pop,292965.0,0.628,-10.54,0.00135,Icehouse In Concert (Live),Pop,0.00373,0.943,ICEHOUSE,23.0,0.0312,0.583,1.0,0.0767,Icehouse - Live,6.0
00nvL9u5K8jEJ6TSxGdtPK,179.74,latin,253830.0,0.357,-7.555,0.968,Platónico,Latin,0.00104,0.118,Jay Wheeler,62.0,0.0439,0.495,1.0,0.456,Me Enamoré,11.0
00oZhqZIQfL9P5CjOP6JsO,125.887,british,179546.0,0.829,-6.105,8.4e-05,Revolver (Remastered),Regional,0.00208,0.342,The Beatles,57.0,0.0405,0.38,1.0,0.0534,Tomorrow Never Knows - Remastered 2009,5.0
00okrW9OfjmG0PZJSY3fJd,158.058,punk,151890.0,0.636,-5.669,0.022,Stay Away (feat. Machine Gun Kelly & Goody Grace),Alternative,0.0,0.0908,MOD SUN;Machine Gun Kelly;Goody Grace,61.0,0.082,0.667,1.0,0.152,Stay Away (feat. Machine Gun Kelly & Goody Grace),8.0
00orPZkzsOCrPiF8pWyoDA,166.066,guitar,192306.0,0.76,-6.103,0.0996,The Pirate Sessions,Instrumental,0.0,0.306,Jesse Rice,27.0,0.0357,0.534,1.0,0.641,Haze of the Rum,8.0
00p85inzGeXRXgqDVn7Ftq,140.132,rap,144380.0,0.453,-9.965,0.0039,Laps,Hip-Hop/R&B,0.0,0.632,Zotiyac,36.0,0.318,0.756,1.0,0.114,Laps,8.0
00p8hvNEUv4qysRa5FhbkH,133.333,honky-tonk,155013.0,0.448,-12.77,0.864,"The Complete Columbia Recording Sessions, Vol. 6 - 1959-1963",Folk/Country,0.0925,0.0905,Lefty Frizzell,11.0,0.0347,0.695,1.0,0.946,Heaven's Plan,5.0
00pXmbtlToZQKFIPTKZpM2,124.86,industrial,200508.0,0.944,-3.922,3.98e-05,Blood For Blood,Electronic,1.71e-05,0.346,HELLYEAH,23.0,0.164,0.295,0.0,0.596,Feast or Famine,5.0
00pjRnbDU5A0hmYHFXlsJh,95.363,black-metal,836594.0,0.715,-7.886,1.43e-05,Djinn,Metal,0.807,0.0809,Uada,18.0,0.0504,0.127,1.0,0.223,Between Two Worlds,10.0
00ppj2gGs8oxhGnTdejkzD,148.167,rap,147568.0,0.965,-1.787,0.0147,Ooh,Hip-Hop/R&B,0.163,0.12,SAYMYNAME,39.0,0.0548,0.59,1.0,0.386,Ooh,4.0
00qD738Xl0NABc3G45x1Bk,129.969,edm,160615.0,0.901,-4.002,0.0409,Looking At Me,Electronic,0.0137,0.345,Skytech,47.0,0.0589,0.718,1.0,0.486,Looking At Me,1.0
00qOE7OjRl0BpYiCiweZB2,176.647,pop,259800.0,0.653,-5.554,0.0828,4 (Expanded),Pop,0.0,0.0844,Foreigner,67.0,0.0654,0.357,1.0,0.522,Juke Box Hero,9.0
00qaydBkSEAZAMkf75CfsU,91.504,dub,235173.0,0.553,-6.68,0.138,Clash of the Ska Titans/Guns of Navarone,Reggae,0.00166,0.283,The Skatalites,27.0,0.0634,0.839,1.0,0.598,Rude Boy Dreams,7.0
00qgt8jorpSKSgNIesSXk1,90.896,comedy,83050.0,0.693,-14.302,0.846,Dry Bar Comedy Presents: Sharpest Knife on the Porch,Spoken,0.0,0.662,Jessi Campbell,21.0,0.843,0.523,0.0,0.417,Arizona,10.0
00r6omMNTuBPImjlLWtB3V,124.002,deep-house,185927.0,0.865,-5.203,0.233,Amsterdam 2022,Electronic,0.0,0.311,Calippo,0.0,0.0843,0.824,0.0,0.791,Take a Hold,11.0
00rE6LoeSSJ0C5nRyltzqT,199.897,hardstyle,212399.0,0.95,-3.08,0.00595,Fight For You,Electronic,0.0178,0.343,Valido;MELOLIFE,26.0,0.218,0.502,1.0,0.314,Fight For You,8.0
00t7QTffOR3SA3L1BvSQVq,78.61,hardcore,170213.0,0.501,-10.171,0.466,Ready to Die (The Remaster; 2015 Remaster),Metal,9.09e-06,0.091,The Notorious B.I.G.,69.0,0.425,0.604,0.0,0.0956,Suicidal Thoughts - 2005 Remaster,5.0
00tFl7H7UaITu6p9PM6UJM,94.998,latin,184009.0,0.736,-4.397,0.289,Carrete con besties,Latin,1.55e-06,0.111,Aitana;Ana Guerra;Greeicy;TINI,0.0,0.047,0.703,0.0,0.603,Lo Malo - Remix,1.0
00tVVn9y5Ar2mmfiN0Bjmq,74.311,r-n-b,138866.0,0.278,-13.709,0.633,Jazzy Christmas Vibes,Hip-Hop/R&B,0.0,0.0848,Frankie Valli & The Four Seasons,0.0,0.0288,0.613,1.0,0.55,The Little Drummer Boy,10.0
00tmncKNivQuNIXAhvI2ZU,71.35,world-music,364981.0,0.0206,-30.18,0.809,"#mindfulness - Soft Rain for Mindful Meditation, Stress Relief Relaxation Music",World,0.606,0.0859,Rainy Lullaby,26.0,0.0475,0.143,0.0,0.039,Take You to the Water,9.0
00uTtxaqbG0jPPjPCZx37Q,110.108,j-rock,267520.0,0.856,-9.795,0.127,共犯者 (50th Anniversary Remastered),Rock,0.0,0.054,Eikichi Yazawa,40.0,0.0483,0.675,0.0,0.686,共犯者 - Remastered 2022,11.0
00utEhrTFR6V4HEuLh2ncI,73.739,piano,185845.0,0.0686,-24.577,0.993,Someone You Loved,Classical,0.95,0.101,Love Falk,56.0,0.0655,0.481,1.0,0.0799,Someone You Loved,1.0
00vBYubSgzkrsIHBn4bopV,107.682,hardcore,91880.0,0.92,-5.309,0.00172,Surf Rock Coletânea,Metal,0.0,0.156,Blind Pigs,33.0,0.045,0.536,1.0,0.847,O Idiota,0.0
00vHOSgvVfyLzhlTZIJo1m,94.964,edm,189711.0,0.945,-2.112,0.186,Full Moon,Electronic,0.0,0.381,DREAMCATCHER,49.0,0.113,0.589,1.0,0.248,Full Moon,7.0
00vtorKibdqs6d1yZ9jR4Z,103.67,edm,175695.0,0.74,-9.111,0.0248,Came to Play,Electronic,3.13e-05,0.0681,Colin Cooper,41.0,0.184,0.579,1.0,0.285,Came to Play - Original Version,2.0
00w1seIGyst9ZBptlMRGh2,90.022,guitar,217346.0,0.417,-8.588,0.686,Guitarras Mexicanas 16 de Oro,Instrumental,0.926,0.233,Chamin Madero,21.0,0.0315,0.766,1.0,0.595,La Farsante,3.0
00xNAPrC9MS0yzRXUvrixS,107.193,r&b,210533.0,0.668,-11.171,0.0204,Born Into The 90's,Hip-Hop/R&B,0.0,0.0522,R. Kelly,18.0,0.084,0.773,1.0,0.672,I Know What You Need,8.0
00y0koMq3qpO89kq5hlYU6,119.967,industrial,241600.0,0.882,-7.843,0.00209,I Want You to Worship Satan,Electronic,0.000298,0.198,King Satan,21.0,0.0466,0.613,1.0,0.481,Psychosadomasochism,7.0
00yByCY0mau0KEuRcMg3UQ,110.172,opera,204640.0,0.648,-5.35,0.666,The Italian,Classical,0.0,0.105,Patrizio Buanne,50.0,0.0297,0.554,1.0,0.413,A Man Without Love,1.0
00yJsUfhS7Tp3mPMbgmjoJ,144.989,german,216827.0,0.628,-7.889,0.183,MKS 3.0,Regional,0.00621,0.11,Lugatti & 9ine,39.0,0.245,0.858,0.0,0.754,Dragonfruit,1.0
00yLfREo2rRXlTXvGBgc7p,162.001,happy,194333.0,0.95,-11.134,0.0083,24 Carat Gold,Mood,0.00317,0.564,Scooter,21.0,0.0794,0.449,1.0,0.113,Endless Summer,0.0
00ye8LcmyL0POi53XhAF2w,119.966,funk,216919.0,0.546,-7.835,0.168,Você Aprendeu A Amar?,Jazz/Blues,0.0,0.18,Priscilla Alcantara;Lucas Silveira,43.0,0.0319,0.583,0.0,0.215,Eu Não Sou Pra Você (feat. Lucas Silveira),11.0
00zKsjOedBGipmWamt0bdq,104.007,reggaeton,223810.0,0.893,-3.627,0.0748,Salgo,Latin,0.0,0.351,Bayron Fire,39.0,0.15,0.664,0.0,0.773,Salgo,10.0
00zTZGbF4IY6Oz39ok4EZ0,129.834,r&b,244560.0,0.612,-6.716,0.356,Rhino Hi-Five: Force M.D.'s,Hip-Hop/R&B,0.0,0.0851,Force M.D.'s,0.0,0.0386,0.605,1.0,0.439,Tears,5.0
00zyfk3IEBnoWczoKV455E,91.306,gospel,278000.0,0.315,-7.52,0.882,Plano Perfeito,Jazz/Blues,0.0,0.161,Stella Laura,41.0,0.0294,0.346,1.0,0.362,Plano Perfeito,2.0
00zzlT2dmdCfY8E6gljdyr,117.007,idm,251527.0,0.52,-18.551,0.22,Modern Driveway,Electronic,0.874,0.107,Luke Abbott,14.0,0.0827,0.788,1.0,0.429,Carrage,7.0
010189igJXAPKuys4itwaE,108.03,brazil,140466.0,0.571,-6.198,0.241,Viver (Mais leve que o ar),Latin,1.08e-05,0.172,Marcelo Falcão,50.0,0.027,0.649,0.0,0.659,Senhor fazei de mim (Um instrumento de tua paz),9.0
010LzZsO4eqQUdUv1f1y9m,78.026,brazil,225877.0,0.647,-6.314,0.312,Música Pra.curar Brasileira,Latin,0.0,0.119,Gabriel Elias;Vitor Kley,44.0,0.038,0.527,1.0,0.573,Somos Instantes,9.0
010wjhOg2RUgZsWxTgtym8,94.066,guitar,238280.0,0.476,-6.981,0.674,KTRxGTR,Instrumental,0.0,0.376,Kotaro Oshio;Yuuki Ozaki,36.0,0.0262,0.635,1.0,0.46,同級生,9.0
0110a0AM2nOV8yYa9u6kjQ,125.052,electro,202266.0,0.764,-5.57,0.0718,Happy About Everything Else...,Electronic,0.0,0.0708,Fly By Midnight,65.0,0.0294,0.713,0.0,0.962,Love Me Like a Friend,6.0
011gUcrvLDn2gEApOdOhVe,120.004,pop,163527.0,0.695,-6.064,0.425,Been A While,Pop,0.000769,0.107,Sam Feldt,2.0,0.031,0.779,0.0,0.392,Been A While,1.0
011n8lBopxh6VVTxXnyKu0,124.007,edm,388525.0,0.769,-8.72,0.000182,Rock & Roll EP,Electronic,0.405,0.0791,Dennis Cruz,34.0,0.0496,0.809,0.0,0.34,Rock & Roll,11.0
0127xufjRESDGHchbt9hvD,128.006,kids,199551.0,0.86,-5.279,0.096,Mini Pop Kids 13,Kids,0.0,0.306,Mini Pop Kids,12.0,0.0701,0.667,1.0,0.748,Get Up and Dance,1.0
012JFkVnfxxnL0dN29j73L,138.306,blues,168280.0,0.689,-7.755,0.328,(60's) Sixties Collected Volume 2,Jazz/Blues,2.95e-06,0.352,The Spencer Davis Group,0.0,0.0932,0.671,1.0,0.811,Keep On Running - Remastered 2010,9.0
012NJSdURT6pzuzl1cSUG6,81.22,ambient,227649.0,0.0702,-15.854,0.942,Naive (Live Acoustic),Ambient/Chill,0.0,0.103,Sleeping At Last,47.0,0.0443,0.487,1.0,0.247,Naive (Live Acoustic),7.0
012mGdSYIBEmERuScm2iOl,146.78,r&b,143507.0,0.66,-8.161,0.18,Christmas Number 1's,Hip-Hop/R&B,0.000266,0.174,The Jackson 5,28.0,0.0354,0.691,1.0,0.94,Santa Claus Is Coming To Town,5.0
012rSxZFvcLdaiUkSSVyyi,81.695,dub,353693.0,0.454,-10.045,0.0506,Upon The Bridge,Reggae,3.53e-05,0.105,Groundation;Ijahman Levi,27.0,0.301,0.635,0.0,0.592,Sleeping Bag O Wire,9.0
01380RE6UfsPSdiUIwrCoH,170.01,k-pop,307675.0,0.85,-3.952,0.0114,Love Yourself 結 'Answer',Pop,1.01e-06,0.206,BTS;Steve Aoki,72.0,0.183,0.606,1.0,0.542,MIC Drop (Steve Aoki Remix) - Full Length Edition,11.0
013TFRzJWkT41RRSgSenfI,92.449,metalcore,352375.0,0.728,-6.744,0.0154,amo,Metal,0.0982,0.246,Bring Me The Horizon,52.0,0.055,0.499,0.0,0.239,i don't know what to say,7.0
013yvkSuXQkZ6zki7li14l,105.446,children,200373.0,0.201,-12.171,0.823,Diversión para los peques,Kids,2e-06,0.112,The Laurie Berkner Band,0.0,0.0345,0.622,1.0,0.337,Goodnight,2.0
0145y53KEAX8swAFpNSmWN,141.347,heavy-metal,382333.0,0.722,-13.824,0.000854,Rata Blanca,Metal,0.879,0.348,Rata Blanca,28.0,0.0614,0.297,0.0,0.376,Rompe El Hechizo,6.0
014DA3BdnmD3kI5pBogH7c,101.017,indie-pop,270000.0,0.608,-8.452,0.217,Cứ Chill Thôi,Alternative,3.63e-05,0.158,Chillies;Suni Hạ Linh;Rhymastic,61.0,0.0408,0.781,1.0,0.609,Cứ Chill Thôi,8.0
014V6u9VubefjaPPl1QkTJ,121.075,rap,282546.0,0.841,-2.426,0.153,Southpaw (Music From And Inspired By The Motion Picture),Hip-Hop/R&B,0.0,0.0457,Eminem,1.0,0.0466,0.64,0.0,0.0471,Phenomenal,1.0
014yBfk5cE068jlXiX59l0,91.147,romance,240080.0,0.0985,-18.566,0.934,Городской романс,Mood,0.00363,0.141,Oleg Pogudin,0.0,0.0357,0.328,0.0,0.174,Не пробуждай воспоминаний,2.0
